"","Id","Name","Symbol","Algorithm","WithdrawFee","MinWithdraw","MaxWithdraw","MinBaseTrade","IsTipEnabled","MinTip","DepositConfirmations","Status","StatusMessage","ListingStatus","pumped","lastpump","lastpumpgroup","withpricedata","rankperc","rank"
"252",346,"Granite","GRN","X11",0.01,0.02,2e+09,2e-05,FALSE,0,20,"Maintenance","24-SEP-2018 - GRN Wallet placed in maintenance while we investigate network issues. We apologise for this and seek your patience while we work to resolve the matter.","Active",TRUE,"2018-08-30 16:00:00","crypto_pump_island",TRUE,NA,NA
"253",374,"Groestlcoin","GRS","Groestl",0.01,0.02,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,"2018-10-24 20:00:00","Whalesguide",TRUE,0.0755850727387729,239
"254",63,"GroinCoin","GXG","X11",100,200,2e+09,2e-05,FALSE,0,200,"Maintenance","31-AUG-18 -GXG  Wallet placed in maintenance while we are working with the GXG developer to investigate network issues. We apologise for this and seek your patience while we work to resolve the matter.","Active",FALSE,NA,NA,TRUE,NA,NA
"255",583,"Growers Intl","GRWI","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,1,480,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"256",142,"GrowthCoin","GRW","Scrypt",1e-04,1,2e+09,2e-05,FALSE,0,640,"OK",NA,"Active",TRUE,"2018-10-16 16:29:00","ExeCrypto",TRUE,NA,NA
"257",72,"GunCoin","GUN","NeoScrypt",1,2,2e+09,2e-05,FALSE,0,240,"Maintenance","09-Oct-2018 GUN has been placed into maintenance while we carry out a routine upgrade. We appreciate your patience while we work to resolve this","Active",FALSE,NA,NA,TRUE,NA,NA
"258",650,"Hackspace","HAC","None",400,800,2e+07,2e-05,FALSE,0,20,"OK","","Active",TRUE,"2018-10-27 16:00:00","crypto_pump_island",TRUE,NA,NA
"259",261,"Halcyon","HAL","NeoScrypt",1e-04,4e-04,2e+09,2e-05,FALSE,0,240,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"260",714,"HarvestCoin","HC","Other",0.01,0.02,2e+07,2e-05,FALSE,0,40,"OK","","Active",FALSE,"2018-09-27 15:00:00","bestpumpss",TRUE,NA,NA
"261",702,"Havecoin","HAV","Other",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,NA,NA
"262",728,"HeatLedger","HEAT","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,1,960,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"263",667,"Helium","HLM","Quark",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,FALSE,0.416192283364959,1316
"264",484,"HexxCoin","HXX","Other",0.005,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"265",84,"HoboNickels","HBN","Scrypt",0.5,1,2e+06,2e-05,FALSE,0,960,"OK","9 October 2018 - HoboNickels (HBN) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any HBN balances to a compatible wallet at your earliest convenience. HBN will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"266",651,"HodlBucks","HDLB","None",300,600,2e+07,2e-05,FALSE,0,20,"OK","9 October 2018 - HodlBucks (HDLB) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any HDLB balances to a compatible wallet at your earliest convenience. HDLB will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"267",629,"Horizen","ZEN","Equihash",0.01,0.02,2e+07,2e-05,FALSE,0,100,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.0357368753953194,113
"268",660,"HSHARE","HSR","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,1,50,"Maintenance","07-AUG-2018 - HSR Wallet placed in maintenance for the HSR Mainnet launch. We apologise for this and seek your patience while we work to resolve the matter.","Active",FALSE,NA,NA,TRUE,NA,NA
"269",400,"Hush","HUSH","Equihash",0.01,0.02,2e+09,2e-05,FALSE,0,200,"Maintenance","21-Sep-2018 - HUSH Wallet placed in maintenance while we investigate network issues. We apologise for this and seek your patience while we work to resolve the matter.","Active",FALSE,NA,NA,TRUE,0.335863377609108,1062
"270",865,"HUZU","HUZU","Quark",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,FALSE,NA,NA
"271",119,"HyperStake","HYP","POS",1,2,2e+09,2e-05,FALSE,0,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.769449715370019,2433
"272",135,"I0Coin","I0C","SHA256",1e-04,4e-04,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"273",760,"IgnitionCoin","IC","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,240,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"274",145,"Incakoin","NKA","SHA256",1e-04,1,2e+09,0,FALSE,62.5,200,"Maintenance","19-SEP-2018 - NKA Wallet placed in maintenance while we investigate network issues. We apologise for this and seek your patience while we work to resolve the matter.","Active",FALSE,NA,NA,TRUE,NA,NA
"275",416,"InCoin","IN","X11",0.01,0.02,2e+09,2e-05,FALSE,0,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"276",788,"indaHash","IDH","None",300,600,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,0.243200506008855,769
"277",585,"InflationCoin","IFLT","X11",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.530993042378242,1679
"278",193,"Influxcoin","INFX","X11",1e-04,4e-04,2e+09,0,FALSE,0.014,200,"OK",NA,"Active",FALSE,"2018-07-21 16:59:00","CryptoMegaPumps",TRUE,NA,NA
"279",699,"Innova","INN","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0.01392757,480,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.578115117014548,1828
"280",521,"Insane","INSN","X11",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"281",605,"investFeed","IFT","None",100,200,2e+07,2e-05,FALSE,0,10,"OK","","Active",FALSE,NA,NA,TRUE,0.500948766603416,1584
"282",828,"IQ Cash","IQ","NeoScrypt",0.01,0.02,2e+07,2e-05,FALSE,1,240,"OK",NA,"Active",FALSE,NA,NA,FALSE,NA,NA
"283",646,"Iquant Chain","IQT","None",90,180,2e+07,2e-05,FALSE,0,20,"OK","9 October 2018 - Iquant Chain (IQT) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any IQT balances to a compatible wallet at your earliest convenience. IQT will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"284",122,"IrishCoin","IRL","Scrypt",1,2,2e+09,2e-05,FALSE,0,240,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.771030993042378,2438
"285",487,"ItiCoin","ITI","POS",0.01,0.02,2e+07,2e-05,FALSE,0,200,"OK","9 October 2018 - ItiCoin (ITI) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any ITI balances to a compatible wallet at your earliest convenience. ITI will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,0.546805819101834,1729
"286",826,"IVY","IVY","None",0.01,0.02,2e+07,2e-05,TRUE,1,20,"OK","","Active",TRUE,"2018-10-02 20:29:00","cryptoflashsignals",TRUE,0.214737507906388,679
"287",282,"IXCoin","IXC","SHA256",1e-04,4e-04,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",TRUE,"2018-10-19 12:00:00","cryptopiaPumpp",TRUE,0.355471220746363,1124
"288",329,"JouleCoin","XJO","SHA256",0.01,0.02,2e+09,2e-05,FALSE,0,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"289",323,"Karbo","KRB","CryptoNight",0.2,1,2e+09,2e-05,FALSE,0,20,"Maintenance","01 November 2018 - Our KRB wallet has been placed in maintenance while we investigate potential network issues. We apologise for this and seek your patience while we work to resolve the matter.","Active",FALSE,NA,NA,TRUE,0.33965844402277,1074
"290",371,"KashCoin","KASH","POS",0.01,0.02,2e+09,2e-05,FALSE,10,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"291",567,"Kekcoin","KEK","POS",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.404807084123972,1280
"292",655,"King93","KING","None",500,1000,2e+07,2e-05,FALSE,0,20,"OK","9 October 2018 - King93 (KING) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any KING balances to a compatible wallet at your earliest convenience. KING will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",TRUE,"2018-10-08 19:59:00","PrivateLionGroup",TRUE,NA,NA
"293",343,"KlondikeCoin","KDC","Scrypt",0.01,0.02,2e+09,2e-05,FALSE,0,480,"OK","9 October 2018 - KlondikeCoin (KDC) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any KDC balances to a compatible wallet at your earliest convenience. KDC will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"294",419,"KoboCoin","KOBO","X15",0.01,0.02,2e+09,2e-05,FALSE,0,480,"OK",NA,"Active",TRUE,"2018-10-18 21:29:00","superpumpssignalkings",TRUE,0.489247311827957,1547
"295",448,"Komodo","KMD","Equihash",0.01,0.02,2e+09,2e-05,FALSE,0,120,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.0202403542061986,64
"296",607,"Kronecoin","KRONE","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,1,200,"OK",NA,"Active",TRUE,"2018-10-28 19:00:00","CryptoMoonPumpGroup",TRUE,NA,NA
"297",732,"Kubera","KBR","None",3000,6000,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,NA,NA
"298",268,"KumaCoin","KUMA","Quark",1e-04,4e-04,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"299",453,"KushCoin","KUSH","POS",0.01,0.02,2e+09,2e-05,FALSE,0,6,"OK","9 October 2018 - KushCoin (KUSH) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any KUSH balances to a compatible wallet at your earliest convenience. KUSH will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"300",652,"KyberNetworkCrystal","KNC","None",6,12,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,NA,NA
"301",359,"LADACoin","LDC","Scrypt",0.01,0.02,2e+09,2e-05,FALSE,0,200,"OK","9 October 2018 - LADACoin (LDC) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any LDC balances to a compatible wallet at your earliest convenience. LDC will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",TRUE,"2018-10-03 20:07:00","cryptocoinsultants07",FALSE,NA,NA
"302",437,"LanaCoin","LANA","SHA256",0.01,0.02,2e+09,2e-05,FALSE,10,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.450347881087919,1424
"303",367,"LBRY Credits","LBC","Other",0.01,0.02,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.188488298545225,596
"304",97,"LeaCoin","LEA","SHA256",10,20,2e+09,2e-05,FALSE,0,200,"Maintenance","31-AUG-2018 - LEA Wallet placed in maintenance while we investigate network issues. We apologise for this and seek your patience while we work to resolve the matter.","Active",FALSE,NA,NA,TRUE,NA,NA
"305",273,"Leafcoin","LEAF","Scrypt",1e-04,4e-04,2e+09,2e-05,FALSE,0,480,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"306",294,"LemonCoin","LEMON","Other",1e-04,4e-04,2e+09,2e-05,FALSE,0,200,"OK","9 October 2018 - LemonCoin (LEMON) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any LEMON balances to a compatible wallet at your earliest convenience. LEMON will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"307",634,"Leviar","XLC","CryptoNight",0.015,0.02,2e+07,2e-05,FALSE,0,100,"Maintenance","29/10/18 - In maintenance briefly pending an update to the latest XLC version (18.06.4), thank you for your patience during this time!","Active",FALSE,NA,NA,TRUE,NA,NA
"308",849,"Light Pay Coin","LPC","Quark",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,FALSE,NA,NA
"309",785,"Lina","LINA","None",130,260,2e+07,2e-05,FALSE,1,20,"OK","","Active",FALSE,NA,NA,FALSE,0.0600885515496521,190
"310",552,"LindaCoin","LINDA","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,50,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"311",584,"Linx","LINX","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,1,480,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.776723592662872,2456
"312",792,"Lisk","LSK","Other",0.2,0.2,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.0208728652751423,66
"313",271,"LiteBar","LTB","Scrypt",1e-04,4e-04,2e+09,2e-05,FALSE,0.04528575,160,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"314",608,"LiteBitcoin","LBTC","NeoScrypt",0.01,0.02,2e+07,2e-05,FALSE,3,200,"Maintenance","31-AUG-2018 - LBTC Wallet placed in maintenance while we investigate network issues. We apologise for this and seek your patience while we work to resolve the matter.","Active",FALSE,NA,NA,TRUE,0.623339658444023,1971
"315",3,"Litecoin","LTC","Scrypt",0.002,0.1,5000,0.01,TRUE,3e-04,6,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.00189753320683112,6
"316",700,"litecoinPlus","LCP","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,960,"Maintenance","02-NOV-2018 - LCP Withdraws Disabled while we look into Network issues. We apologise for this and seek your patience while we work to resolve the matter.","Active",FALSE,NA,NA,TRUE,NA,NA
"317",609,"LitecoinUltra","LTCU","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,96,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"318",115,"LiteDoge","LDOGE","Scrypt",1,2,2e+09,2e-05,FALSE,387,480,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.427893738140417,1353
"319",297,"Lithiumcoin","LIT","Blake256",1e-04,4e-04,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"320",790,"Live Stars Token","LIVE","None",200,400,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,NA,NA
"321",858,"Logis Coin","LGS","X11",0.01,0.02,2e+07,2e-05,FALSE,0,20,"Maintenance","6-NOV-2018 - LGS Wallet placed in maintenance while we investigate network issues. We apologise for this and seek your patience while we work to resolve the matter.","Active",FALSE,NA,NA,FALSE,NA,NA
"322",800,"Loki","LOKI","CryptoNight",0.02,0.04,15000.02,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.0724225173940544,229
"323",408,"LookCoin","LOOK","X11",1,2,2e+09,2e-05,FALSE,0,200,"OK","9 October 2018 - LookCoin (LOOK) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any LOOK balances to a compatible wallet at your earliest convenience. LOOK will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"324",26,"Lottocoin","LOT","Scrypt",10,20,2e+09,2e-05,FALSE,0,500,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"325",796,"LoyalCoin","LYL","None",90,180,2e+07,2e-05,FALSE,1,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.212839974699557,673
"326",689,"Luxcoin","LUX","Other",0.004,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.264705882352941,837
"327",793,"LWF","LWF","Scrypt",0.2,0.3,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"328",313,"Lycancoin","LYC","Scrypt",0.01,0.02,2e+09,2e-05,FALSE,0,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"329",245,"Lynx","LYNX","Scrypt",1e-04,4e-04,5e+07,2e-05,FALSE,0,360,"OK",NA,"Active",FALSE,NA,NA,FALSE,0.250474383301708,792
"330",355,"MachineCoin","MAC","Other",0.01,0.02,2e+09,2e-05,FALSE,0,20,"Maintenance","17 October 2018 - Our MAC wallet has been placed in maintenance while we investigate network issues. We apologise for this and seek your patience while we work to resolve the matter.","Active",TRUE,"2018-10-11 20:00:00","PrivateLionGroup",TRUE,NA,NA
"331",30,"Magi","XMG","M7M",2e-04,1,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,"2018-09-18 17:00:00","massivepump1",TRUE,0.400695762175838,1267
"332",739,"MagicCoin","MAGE","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,1440,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"333",771,"Magnet","MAG","X11",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK","We are supporting the upcoming Magnet $MAG coin swap. Please complete any MAG deposits and trades on Cryptopia before 12 November at 2:00 AM UTC. Find out more about the MAG swap here: https://support.cryptopia.co.nz/csm?id=kb_article&sys_id=7eb0d4e8dbe1a780d7e096888a961908 ","Active",FALSE,NA,NA,TRUE,0.78336495888678,2477
"334",557,"MagnetCoin","MAGN","SHA256",0.01,0.02,2e+07,2e-05,FALSE,0,100,"Maintenance","23/10/18 - MagnetCoin is in maintenance briefly, please bear with us during this time.","Active",TRUE,"2018-07-24 19:00:00","DonaldPumpCrypto",TRUE,NA,NA
"335",486,"MaidSafeCoin","MAID","None",29,58,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.0309930423782416,98
"336",458,"MarijuanaCoin","MAR","X11",0.01,0.02,2e+09,2e-05,FALSE,0,200,"OK","","Active",FALSE,NA,NA,TRUE,NA,NA
"337",126,"Mars","MARS","Scrypt",1,2,2e+09,2e-05,FALSE,0,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"338",442,"MarxCoin","MARX","X11",0.01,0.02,2e+09,2e-05,FALSE,500,200,"Maintenance","17-Oct-2018 - MARX placed into maintenance while we investigate network issues. Please accept our apologies for any inconvenience caused and bear with us while we work to resolve the problem","Active",FALSE,NA,NA,TRUE,NA,NA
"339",863,"Masari","MSR","CryptoNight",0.01,0.02,2e+07,2e-05,TRUE,1,30,"OK",NA,"Active",FALSE,NA,NA,FALSE,0.336495888678052,1064
"340",622,"MasterNodeCoin","MTNC","SHA256",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"341",742,"MatrixCoin","MATRX","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,200,"OK",NA,"Active",TRUE,"2018-10-22 19:59:00","superpumpssignalkings",TRUE,NA,NA
"342",201,"Maza","MAZA","SHA256",1e-04,4e-04,2e+09,2e-05,FALSE,62.5,200,"Maintenance","05/09/18 - MAZA Wallet placed in maintenance while we investigate network issues. We apologise for this and seek your patience while we work to resolve the matter.","Active",FALSE,NA,NA,FALSE,NA,NA
"343",127,"MegaCoin","MEC","Scrypt",0.05,0.1,20000,2e-05,FALSE,0,2000,"Maintenance","22/7/18 - In maintenance while we investigate issues. 01/09/2018 Update: We apologise for the length of time this investigation has taken, and would like to thank all those affected for their continued patience!","Active",FALSE,NA,NA,TRUE,0.497153700189753,1572
"344",709,"MegaX","MGX","None",4,8,2e+07,2e-05,FALSE,0,20,"OK","9 October 2018 - MegaX (MGX) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any MGX balances to a compatible wallet at your earliest convenience. MGX will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",TRUE,"2018-09-04 20:07:00","cryptocoinsultants07",TRUE,NA,NA
"345",636,"Metal","MTL","None",4,8,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,0.0733712839974699,232
"346",548,"Minereum","MNE","None",60,120,2e+07,2e-05,FALSE,0,20,"OK","","Active",TRUE,"2018-07-29 19:00:00","DonaldPumpCrypto",TRUE,0.533206831119545,1686
"347",571,"Minex","MINEX","None",900,1800,2e+07,2e-05,FALSE,0,20,"OK","9 October 2018 - Minex (MINEX) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any MINEX balances to a compatible wallet at your earliest convenience. MINEX will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,0.778304870335231,2461
"348",240,"Mintcoin","MINT","Scrypt",1e-04,10,2e+09,2e-05,FALSE,0,960,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.142314990512334,450
"349",853,"MIRAI","MRI","Quark",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,FALSE,0.633776091081594,2004
"350",575,"MobileGo","MGO","None",30,60,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,0.270082226438963,854
"351",278,"MOIN","MOIN","POS",1e-04,4e-04,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.548070841239722,1733
"352",476,"MojoCoin","MOJO","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,1,100,"OK","9 October 2018 - MojoCoin (MOJO) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any MOJO balances to a compatible wallet at your earliest convenience. MOJO will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,0.592030360531309,1872
"353",257,"Monero","XMR","CryptoNight",0.02,0.1,2e+09,2e-05,TRUE,5e-04,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.00442757748260595,14
"354",38,"Money","$$$","Scrypt",10,20,5e+05,0,FALSE,25,500,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"355",851,"Monkey Project","MONK","X11",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.343453510436433,1086
"356",642,"Monoeci","XMCC","X11",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,0.575901328273245,1821
"357",572,"Mothership","MSP","None",40,80,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,NA,NA
"358",75,"MotoCoin","MOTO","Scrypt",1,2,2e+09,2e-05,FALSE,0,480,"OK","9 October 2018 - MotoCoin (MOTO) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any MOTO balances to a compatible wallet at your earliest convenience. MOTO will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,0.358633776091082,1134
"359",482,"Musicoin","MUSIC","Ethash",0.01,0.02,2e+07,2e-05,FALSE,1,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"360",648,"Musiconomi","MCI","None",200,400,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,NA,NA
"361",382,"Mustangcoin","MST","X11",0.01,0.02,2e+09,2e-05,FALSE,0,200,"OK","9 October 2018 - Mustangcoin (MST) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any MST balances to a compatible wallet at your earliest convenience. MST will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",TRUE,"2018-09-23 15:00:00","ExeCrypto",TRUE,0.59392789373814,1878
"362",225,"Myriad","XMY","Other",1e-04,4e-04,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.241619228336496,764
"363",749,"MyWishToken","WISH","None",50,100,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,NA,NA
"364",250,"NameCoin","NMC","SHA256",1e-04,4e-04,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.116382036685642,368
"365",604,"NAMO COIN","NAMO","Nist5",0.01,0.02,2e+07,2e-05,FALSE,0.71428571,20,"Maintenance","24-SEP-2018 - NAMO Wallet placed in maintenance while we investigate network issues. We apologise for this and seek your patience while we work to resolve the matter.","Active",FALSE,NA,NA,TRUE,NA,NA
"366",263,"NavCoin","NAV","X13",1e-04,4e-04,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,"2018-09-22 20:00:00","bigpumpsignal",TRUE,0.104364326375712,330
"367",639,"Neblio","NEBL","POS",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.10752688172043,340
"368",528,"NEM","XEM","Other",1,2,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.00885515496521189,28
"369",621,"Neo","NEO","Scrypt",0,1,2e+07,2e-05,FALSE,0,200,"Maintenance","5 November 2018 - NEO Wallet placed in maintenance due to a resync of the wallet. We apologise for this and seek your patience while we work to resolve the matter","Active",FALSE,NA,NA,TRUE,0.00569259962049336,18
"370",199,"NetCoin","NET","Scrypt",1e-04,4e-04,2e+09,2e-05,FALSE,10,240,"Maintenance","27-AUG-2018 - NET Wallet placed in maintenance at request of the NET team. We do apologise for this and do seek your patience while we work to resolve the matter.","Active",FALSE,NA,NA,TRUE,NA,NA
"371",471,"Netko","NETKO","Blake2s",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,0.431056293485136,1363
"372",277,"Neutron","NTRN","POS",0.1,0.2,2e+09,2e-05,FALSE,0.29308323,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.426312460468058,1348
"373",435,"NevaCoin","NEVA","Blake2s",0.01,0.02,2e+09,2e-05,FALSE,2.5,20,"OK",NA,"Active",TRUE,"2018-10-15 19:29:00","superpumpssignalkings",TRUE,0.567678684376977,1795
